   0.000000    0.000000000000E+00    0.000000    0.114044566450E-01   -0.946714852083E+01    0.100000000000E+31
   0.062000    0.000000000000E+00    0.197933    0.116307168955E-01   -0.130859061339E+02    0.279646110184E+04
   0.124000    0.000000000000E+00    0.395866    0.123010889786E-01   -0.130750548155E+02    0.135468394116E+04
   0.186000    0.000000000000E+00    0.593799    0.134802525342E-01   -0.130569944695E+02    0.873925177764E+03
   0.248000    0.000000000000E+00    0.791732    0.153435507970E-01   -0.130299793993E+02    0.633635157532E+03
   0.310000    0.000000000000E+00    0.989665    0.180889446829E-01   -0.129914630501E+02    0.489671212015E+03
   0.372000    0.000000000000E+00    1.187598    0.220723153280E-01   -0.129369165796E+02    0.393953959772E+03
   0.434000    0.000000000000E+00    1.385531    0.280089779880E-01   -0.128569643670E+02    0.325855195304E+03
   0.496000    0.000000000000E+00    1.583464    0.370743051192E-01   -0.127361127483E+02    0.275040769828E+03
   0.558000    0.000000000000E+00    1.781397    0.518442051919E-01   -0.125402807154E+02    0.235754825053E+03
   0.620000    0.000000000000E+00    1.979330    0.782131878025E-01   -0.121914806692E+02    0.204531741106E+03
   0.682000    0.000000000000E+00    2.177263    0.130256593204E+00   -0.115034472265E+02    0.179156857005E+03
   0.744000    0.000000000000E+00    2.375196    0.259081971183E+00   -0.980002005235E+01    0.158146558317E+03
   0.806000    0.000000000000E+00    2.573129    0.696137691685E+00   -0.401939604700E+01    0.140469499609E+03
   0.868000    0.000000000000E+00    2.771062    0.212226885389E+01    0.148466216514E+02    0.125385121003E+03
   0.930000    0.000000000000E+00    2.968995    0.295104173205E+01    0.258122829509E+02    0.112350358983E+03
   0.992000    0.000000000000E+00    3.166928    0.185986847079E+01    0.113751038544E+02    0.100956908277E+03
   1.054000    0.000000000000E+00    3.364861    0.107740479521E+01    0.102390102798E+01    0.908941248151E+02
   1.116000    0.000000000000E+00    3.562794    0.786630913240E+00   -0.282228364909E+01    0.819222942667E+02
   1.178000    0.000000000000E+00    3.760727    0.670355667340E+00   -0.436016105779E+01    0.738557206173E+02
   1.240000    0.710542735760E-14    3.958660    0.618645875545E+00   -0.504406588155E+01    0.665501246793E+02
   1.302000    0.362376795238E-12    4.156593    0.625528233157E+00   -0.495303337069E+01    0.598921703290E+02
   1.364000    0.206981098927E-10    4.354526    0.671115982710E+00   -0.435007384489E+01    0.537947736729E+02
   1.426000    0.751217754669E-09    4.552459    0.752300225116E+00   -0.327628568107E+01    0.481910483741E+02
   1.488000    0.183703150469E-07    4.750392    0.879665464648E+00   -0.159166274927E+01    0.430307059921E+02
   1.550000    0.315724268063E-06    4.948325    0.102729869361E+01    0.361087302070E+00    0.382771109661E+02
   1.612000    0.393342125093E-05    5.146258    0.117868491929E+01    0.236362212746E+01    0.339044446166E+02
   1.674000    0.364310683096E-04    5.344191    0.128055400774E+01    0.371131756780E+01    0.298921411757E+02
   1.736000    0.256938663792E-03    5.542124    0.127065628067E+01    0.358044088324E+01    0.262204690983E+02
   1.798000    0.141119418806E-02    5.740057    0.117604632867E+01    0.232879071079E+01    0.228708034788E+02
   1.860000    0.616596702871E-02    5.937990    0.105141465301E+01    0.680104214206E+00    0.198251881617E+02
   1.922000    0.218685087553E-01    6.135923    0.964297161775E+00   -0.472267972209E+00    0.170663871012E+02
   1.984000    0.641476096497E-01    6.333856    0.918057455695E+00   -0.108389164223E+01    0.145780966148E+02
   2.046000    0.158410067485E+00    6.531789    0.891966857650E+00   -0.142895894393E+01    0.123445531838E+02
   2.108000    0.334761409765E+00    6.729722    0.888454746625E+00   -0.147537307327E+01    0.103508437119E+02
   2.170000    0.614749005281E+00    6.927655    0.901666961529E+00   -0.130060695934E+01    0.858255067595E+01
   2.232000    0.994912996903E+00    7.125588    0.930476976147E+00   -0.919561985306E+00    0.702593228208E+01
   2.294000    0.143743042907E+01    7.323521    0.973990149968E+00   -0.344035993924E+00    0.566784380418E+01
   2.356000    0.187631684259E+01    7.521454    0.101721104804E+01    0.227664003748E+00    0.449539933558E+01
   2.418000    0.223841268105E+01    7.719387    0.105383477270E+01    0.712140945540E+00    0.349556448683E+01
   2.480000    0.246917457196E+01    7.917320    0.107081869500E+01    0.936831210043E+00    0.265456782767E+01
   2.542000    0.254610540843E+01    8.115253    0.106332939164E+01    0.837760168983E+00    0.195887027848E+01
   2.604000    0.248117767050E+01    8.313186    0.104371349210E+01    0.578259492408E+00    0.139446417353E+01
   2.666000    0.230837838772E+01    8.511119    0.101796177243E+01    0.237599319111E+00    0.947732801315E+00
   2.728000    0.207094985628E+01    8.709052    0.997715817566E+00   -0.302146647291E-01    0.604895830692E+00
   2.790000    0.180844950447E+01    8.906985    0.984546284417E+00   -0.204412492994E+00    0.352564850334E+00
   2.852000    0.155124267190E+01    9.104918    0.974703359005E+00   -0.334602006474E+00    0.177352781937E+00
   2.914000    0.131828990618E+01    9.302851    0.971510876673E+00   -0.376824969362E+00    0.662392961861E-01
   2.976000    0.111902297474E+01    9.500784    0.972216554763E+00   -0.367490532478E+00    0.647798452458E-02
   3.038000    0.955933793560E+00    9.698718    0.978369813242E+00   -0.286104149103E+00   -0.141363639300E-01
   3.100000    0.827241500317E+00    9.896651    0.989836130667E+00   -0.134440143935E+00   -0.689793431737E-02
   3.162000    0.729171288745E+00   10.094584    0.100093363032E+01    0.123498320918E-01    0.180387877191E-01
   3.224000    0.657119920750E+00   10.292517    0.101138976110E+01    0.150660051914E+00    0.523633207041E-01
   3.286000    0.606763767510E+00   10.490450    0.101643329353E+01    0.217375760071E+00    0.895194730598E-01
