   0.000000    0.000000000000E+00    0.000000    0.972621091953E-02   -0.759310660117E+01    0.100000000000E+31
   0.062000    0.000000000000E+00    0.197933    0.993655192836E-02   -0.131112133213E+02    0.280253371867E+04
   0.124000    0.000000000000E+00    0.395866    0.105885222816E-01   -0.131002374322E+02    0.136079221667E+04
   0.186000    0.000000000000E+00    0.593799    0.117705981257E-01   -0.130815652268E+02    0.880014342182E+03
   0.248000    0.000000000000E+00    0.791732    0.136624091195E-01   -0.130536298815E+02    0.639650335325E+03
   0.310000    0.000000000000E+00    0.989665    0.165407430621E-01   -0.130128664417E+02    0.495571060675E+03
   0.372000    0.000000000000E+00    1.187598    0.208897428065E-01   -0.129530786053E+02    0.399694303155E+03
   0.434000    0.000000000000E+00    1.385531    0.276052665093E-01   -0.128624978952E+02    0.331399934653E+03
   0.496000    0.000000000000E+00    1.583464    0.382923937523E-01   -0.127199537701E+02    0.280359155941E+03
   0.558000    0.000000000000E+00    1.781397    0.562495042071E-01   -0.124818199704E+02    0.240824185973E+03
   0.620000    0.000000000000E+00    1.979330    0.887958248117E-01   -0.120512675934E+02    0.209334208719E+03
   0.682000    0.000000000000E+00    2.177263    0.153471795551E+00   -0.111961861533E+02    0.183682640260E+03
   0.744000    0.000000000000E+00    2.375196    0.305693750684E+00   -0.918339320989E+01    0.162392306451E+03
   0.806000    0.000000000000E+00    2.573129    0.752631473217E+00   -0.327212575006E+01    0.144436665351E+03
   0.868000    0.000000000000E+00    2.771062    0.200156101391E+01    0.132500161547E+02    0.129082142631E+03
   0.930000    0.000000000000E+00    2.968995    0.284747829596E+01    0.244429017295E+02    0.115789386817E+03
   0.992000    0.000000000000E+00    3.166928    0.185144933326E+01    0.112639217427E+02    0.104153804460E+03
   1.054000    0.000000000000E+00    3.364861    0.112320264798E+01    0.162970980229E+01    0.938684630531E+02
   1.116000    0.000000000000E+00    3.562794    0.822451388656E+00   -0.234844657135E+01    0.846962684139E+02
   1.178000    0.000000000000E+00    3.760727    0.692321326443E+00   -0.406953402130E+01    0.764530531989E+02
   1.240000    0.000000000000E+00    3.958660    0.637371799308E+00   -0.479625280840E+01    0.689939387892E+02
   1.302000    0.198951966013E-12    4.156593    0.637994696537E+00   -0.478800233580E+01    0.622063529812E+02
   1.364000    0.138378197789E-10    4.354526    0.678237688126E+00   -0.425575027360E+01    0.560022293828E+02
   1.426000    0.589675863694E-09    4.552459    0.755232838936E+00   -0.323740293884E+01    0.503130437079E+02
   1.488000    0.164404063696E-07    4.750392    0.872341215885E+00   -0.168849733520E+01    0.450865958287E+02
   1.550000    0.313385854156E-06    4.948325    0.101337423680E+01    0.176901112426E+00    0.402839008734E+02
   1.612000    0.422254428756E-05    5.146258    0.115707769174E+01    0.207779436767E+01    0.358765166181E+02
   1.674000    0.413602897638E-04    5.344191    0.125505836169E+01    0.337408085431E+01    0.318409246125E+02
   1.736000    0.302479871284E-03    5.542124    0.125760368943E+01    0.340784170886E+01    0.281546566037E+02
   1.798000    0.169412972397E-02    5.740057    0.117672141514E+01    0.233777064171E+01    0.247961845052E+02
   1.860000    0.744444104329E-02    5.937990    0.106475801532E+01    0.856621154078E+00    0.217448636876E+02
   1.922000    0.262581339684E-01    6.135923    0.980376994206E+00   -0.259571578530E+00    0.189810380000E+02
   1.984000    0.759476667552E-01    6.333856    0.930976987961E+00   -0.913005429664E+00    0.164861417991E+02
   2.046000    0.183794038244E+00    6.531789    0.902928247832E+00   -0.128397280439E+01    0.142424154913E+02
   2.108000    0.379109754317E+00    6.729722    0.895088200350E+00   -0.138762484848E+01    0.122332687217E+02
   2.170000    0.678079624129E+00    6.927655    0.904142583009E+00   -0.126784775335E+01    0.104429782612E+02
   2.232000    0.106829203407E+01    7.125588    0.928913585948E+00   -0.940228869092E+00    0.885680635923E+01
   2.294000    0.150387206096E+01    7.323521    0.966812597653E+00   -0.438971264987E+00    0.746082266456E+01
   2.356000    0.191696267369E+01    7.521454    0.100759482977E+01    0.100463285130E+00    0.624154695707E+01
   2.418000    0.224020651754E+01    7.719387    0.104314667667E+01    0.570761392383E+00    0.518579617526E+01
   2.480000    0.243000723513E+01    7.917320    0.106242632644E+01    0.825825750005E+00    0.427987499212E+01
   2.542000    0.247426169019E+01    8.115253    0.106075836029E+01    0.803765147844E+00    0.351074105164E+01
   2.604000    0.239118915722E+01    8.313186    0.104520304451E+01    0.597975421618E+00    0.286505737642E+01
   2.666000    0.221544733116E+01    8.511119    0.102303968511E+01    0.304774811599E+00    0.233017709436E+01
   2.728000    0.198718415745E+01    8.709052    0.100366006646E+01    0.484145188700E-01    0.189336111365E+01
   2.790000    0.174106451752E+01    8.906985    0.989598485187E+00   -0.137585568794E+00    0.154246718063E+01
   2.852000    0.150291284004E+01    9.104918    0.979393934881E+00   -0.272558612906E+00    0.126540971329E+01
   2.914000    0.128833536357E+01    9.302851    0.974356571364E+00   -0.339182806818E+00    0.105060724741E+01
   2.976000    0.110489812102E+01    9.500784    0.973525977226E+00   -0.350167552047E+00    0.886800090185E+00
   3.038000    0.954388755517E+00    9.698718    0.977840697182E+00   -0.293099912468E+00    0.763323515154E+00
   3.100000    0.835057466371E+00    9.896651    0.986906700176E+00   -0.173187106042E+00    0.670443980300E+00
   3.162000    0.743598128447E+00   10.094584    0.997263447579E+00   -0.361972562023E-01    0.599422175931E+00
   3.224000    0.675950727803E+00   10.292517    0.100726821679E+01    0.961416149876E-01    0.543227877766E+00
   3.286000    0.628384543666E+00   10.490450    0.101335650055E+01    0.176677127745E+00    0.496197743393E+00
