   0.000000    0.000000000000E+00    0.000000    0.191128501329E-01   -0.678893139950E+01    0.100000000000E+31
   0.062000    0.000000000000E+00    0.197933    0.194860688957E-01   -0.124843060810E+02    0.279102383310E+04
   0.124000    0.000000000000E+00    0.395866    0.206240614263E-01   -0.124645691996E+02    0.134170536766E+04
   0.186000    0.000000000000E+00    0.593799    0.226561735905E-01   -0.124335058304E+02    0.858643339358E+03
   0.248000    0.000000000000E+00    0.791732    0.258475194097E-01   -0.123886281165E+02    0.617335202155E+03
   0.310000    0.000000000000E+00    0.989665    0.305112329742E-01   -0.123259922578E+02    0.472853837647E+03
   0.372000    0.000000000000E+00    1.187598    0.371830546532E-01   -0.122386107799E+02    0.376853040731E+03
   0.434000    0.000000000000E+00    1.385531    0.468529729817E-01   -0.121137815714E+02    0.308595495681E+03
   0.496000    0.000000000000E+00    1.583464    0.610913062999E-01   -0.119314404266E+02    0.257695508131E+03
   0.558000    0.000000000000E+00    1.781397    0.831238240543E-01   -0.116505516288E+02    0.218369691016E+03
   0.620000    0.355271367880E-14    1.979330    0.119645752118E+00   -0.111859861031E+02    0.187139652717E+03
   0.682000    0.000000000000E+00    2.177263    0.185233947581E+00   -0.103524614971E+02    0.161783176738E+03
   0.744000    0.000000000000E+00    2.375196    0.322520510418E+00   -0.860816849670E+01    0.140816942821E+03
   0.806000    0.000000000000E+00    2.573129    0.660139287137E+00   -0.431844689362E+01    0.123210186105E+03
   0.868000    0.000000000000E+00    2.771062    0.148777156654E+01    0.619817029858E+01    0.108227264705E+03
   0.930000    0.000000000000E+00    2.968995    0.260871498846E+01    0.204431301760E+02    0.953278246942E+02
   0.992000    0.000000000000E+00    3.166928    0.213929119152E+01    0.144771966087E+02    0.841113973622E+02
   1.054000    0.000000000000E+00    3.364861    0.132252223785E+01    0.409807207485E+01    0.742724188921E+02
   1.116000    0.000000000000E+00    3.562794    0.949495511986E+00   -0.641690896208E+00    0.655786181301E+02
   1.178000    0.000000000000E+00    3.760727    0.774995773265E+00   -0.285870089584E+01    0.578513242882E+02
   1.240000    0.710542735760E-14    3.958660    0.691088298135E+00   -0.392465322158E+01    0.509524669177E+02
   1.302000    0.112621023618E-11    4.156593    0.669027706372E+00   -0.420489026628E+01    0.447760190948E+02
   1.364000    0.899902374840E-10    4.354526    0.686081426860E+00   -0.398826301829E+01    0.392409216397E+02
   1.426000    0.415078460492E-08    4.552459    0.737134685857E+00   -0.333973063338E+01    0.342835135568E+02
