    0.062    0.183100E+02
    0.124    0.871155E+01
    0.186    0.551634E+01
    0.248    0.392305E+01
    0.310    0.297116E+01
    0.372    0.234033E+01
    0.434    0.189315E+01
    0.496    0.156080E+01
    0.558    0.130501E+01
    0.620    0.110275E+01
    0.682    0.939356E+00
    0.744    0.805027E+00
    0.806    0.692988E+00
    0.868    0.598408E+00
    0.930    0.517764E+00
    0.992    0.448440E+00
    1.054    0.388466E+00
    1.116    0.336347E+00
    1.178    0.290940E+00
    1.240    0.251354E+00
    1.302    0.216847E+00
    1.364    0.186787E+00
    1.426    0.160623E+00
    1.488    0.137880E+00
    1.550    0.118140E+00
    1.612    0.101037E+00
    1.674    0.862479E-01
    1.736    0.734873E-01
    1.798    0.625024E-01
    1.860    0.530694E-01
    1.922    0.449898E-01
    1.984    0.380879E-01
    2.046    0.322081E-01
    2.108    0.272130E-01
    2.170    0.229813E-01
    2.232    0.194059E-01
    2.294    0.163932E-01
    2.356    0.138608E-01
    2.418    0.117370E-01
    2.480    0.995931E-02
    2.542    0.847354E-02
    2.604    0.723296E-02
    2.666    0.619738E-02
    2.728    0.533245E-02
    2.790    0.460894E-02
    2.852    0.400212E-02
    2.914    0.349121E-02
    2.976    0.305885E-02
    3.038    0.269064E-02
    3.100    0.237475E-02
    3.162    0.210151E-02
    3.224    0.186309E-02
    3.286    0.165324E-02
    3.348    0.146698E-02
    3.410    0.130041E-02
    3.472    0.115050E-02
    3.534    0.101492E-02
    3.596    0.891892E-03
    3.658    0.780070E-03
    3.720    0.678434E-03
    3.782    0.586204E-03
    3.844    0.502771E-03
    3.906    0.427641E-03
    3.968    0.360389E-03
    4.030    0.300626E-03
    4.092    0.247975E-03
    4.154    0.202056E-03
    4.216    0.162471E-03
    4.278    0.128804E-03
    4.340    0.100615E-03
    4.402    0.774447E-04
    4.464    0.588179E-04
    4.526    0.442493E-04
    4.588    0.332506E-04
    4.650    0.253372E-04
    4.712    0.200360E-04
    4.774    0.168921E-04
    4.836    0.154751E-04
    4.898    0.153848E-04
    4.960    0.162555E-04
    5.022    0.177596E-04
    5.084    0.196103E-04
    5.146    0.215623E-04
    5.208    0.234129E-04
    5.270    0.250005E-04
    5.332    0.262038E-04
    5.394    0.269389E-04
    5.456    0.271568E-04
    5.518    0.268394E-04
    5.580    0.259961E-04
    5.642    0.246595E-04
    5.704    0.228810E-04
    5.766    0.207266E-04
    5.828    0.182729E-04
    5.890    0.156029E-04
    5.952    0.128022E-04
    6.014    0.995579E-05
    6.076    0.714513E-05
    6.138    0.444538E-05
    6.200    0.192345E-05
    6.262   -0.363630E-06
    6.324   -0.236985E-05
    6.386   -0.406092E-05
    6.448   -0.541448E-05
    6.510   -0.641998E-05
    6.572   -0.707813E-05
    6.634   -0.740009E-05
    6.696   -0.740638E-05
    6.758   -0.712557E-05
    6.820   -0.659282E-05
    6.882   -0.584837E-05
    6.944   -0.493588E-05
    7.006   -0.390092E-05
    7.068   -0.278940E-05
    7.130   -0.164613E-05
    7.192   -0.513528E-06
    7.254    0.569526E-06
    7.316    0.156865E-05
    7.378    0.245471E-05
    7.440    0.320439E-05
    7.502    0.380051E-05
    7.564    0.423216E-05
    7.626    0.449465E-05
    7.688    0.458921E-05
    7.750    0.452260E-05
    7.812    0.430654E-05
    7.874    0.395701E-05
    7.936    0.349347E-05
    7.998    0.293808E-05
    8.060    0.231473E-05
    8.122    0.164824E-05
    8.184    0.963490E-06
    8.246    0.284583E-06
    8.308   -0.365870E-06
    8.370   -0.967414E-06
    8.432   -0.150230E-05
    8.494   -0.195590E-05
    8.556   -0.231708E-05
    8.618   -0.257830E-05
    8.680   -0.273576E-05
    8.742   -0.278930E-05
    8.804   -0.274223E-05
    8.866   -0.260106E-05
    8.928   -0.237515E-05
    8.990   -0.207623E-05
    9.052   -0.171797E-05
    9.114   -0.131538E-05
    9.176   -0.884306E-06
    9.238   -0.440827E-06
    9.300   -0.754654E-09
    9.362    0.420899E-06
    9.424    0.810380E-06
    9.486    0.115559E-05
    9.548    0.144643E-05
    9.610    0.167505E-05
    9.672    0.183601E-05
    9.734    0.192638E-05
    9.796    0.194575E-05
    9.858    0.189611E-05
    9.920    0.178174E-05
    9.982    0.160896E-05
   10.044    0.138584E-05
   10.106    0.112188E-05
   10.168    0.827652E-06
   10.230    0.514372E-06
   10.292    0.193539E-06
   10.354   -0.123478E-06
   10.416   -0.425814E-06
   10.478   -0.703455E-06
   10.540   -0.947551E-06
   10.602   -0.115068E-05
   10.664   -0.130703E-05
   10.726   -0.141260E-05
   10.788   -0.146522E-05
   10.850   -0.146460E-05
   10.912   -0.141229E-05
   10.974   -0.131156E-05
   11.036   -0.116726E-05
   11.098   -0.985585E-06
   11.160   -0.773857E-06
   11.222   -0.540228E-06
   11.284   -0.293389E-06
   11.346   -0.422588E-07
   11.408    0.204320E-06
   11.470    0.437885E-06
   11.532    0.650628E-06
   11.594    0.835643E-06
   11.656    0.987146E-06
   11.718    0.110064E-05
   11.780    0.117303E-05
   11.842    0.120273E-05
   11.904    0.118962E-05
   11.966    0.113509E-05
   12.028    0.104190E-05
   12.090    0.914116E-06
   12.152    0.756873E-06
   12.214    0.576233E-06
   12.276    0.378939E-06
   12.338    0.172175E-06
