  INTERATOMIC POTENTIALS USING BS PSEUDOPOT.
  
 FINAL TEMPERATURE=   0.142300E+04
 RC1=     0.810000E+00A.U.
 DENSITY=     0.755000E-01ANSGTROMS
   ********** PR12 --- ANALYTIC VCORR --- ******


              ****  GUNNARSON-LUNDQVIST ***
  *** C1=  1.000     Z1=  1.4     Z2=  1.4  ***

 MAXR=  200  ISTEP=    1  DR=   0.620000E-01ANSGTROMS
  *** DEN=  0.1119E-01     T=1423.0     QF=   0.77405     RS=   2.47939

  DQ=    0.10726      N2QF=    15     MAXQ=   500

     **** SG(0)=   0.14617

                    GAM0=   0.271382E+00


      I          R (A.U.)            V11(R)/KBT            V22(R)            V12(R)


    92        -0.392307E-02       -0.392307E-02       -0.392307E-02
    93        -0.480536E-02       -0.480536E-02       -0.480536E-02
    94        -0.544482E-02       -0.544482E-02       -0.544482E-02
    95        -0.584042E-02       -0.584042E-02       -0.584042E-02
    96        -0.599810E-02       -0.599810E-02       -0.599810E-02
    97        -0.593020E-02       -0.593020E-02       -0.593020E-02
    98        -0.565471E-02       -0.565471E-02       -0.565471E-02
    99        -0.519448E-02       -0.519448E-02       -0.519448E-02
   100        -0.457628E-02       -0.457628E-02       -0.457628E-02
   101        -0.382980E-02       -0.382980E-02       -0.382980E-02
   102        -0.298664E-02       -0.298664E-02       -0.298664E-02
   103        -0.207931E-02       -0.207931E-02       -0.207931E-02
   104        -0.114028E-02       -0.114028E-02       -0.114028E-02
   105        -0.200988E-03       -0.200988E-03       -0.200988E-03
   106         0.708908E-03        0.708908E-03        0.708908E-03
   107         0.156233E-02        0.156233E-02        0.156233E-02
   108         0.233540E-02        0.233540E-02        0.233540E-02
   109         0.300791E-02        0.300791E-02        0.300791E-02
   110         0.356373E-02        0.356373E-02        0.356373E-02
   111         0.399103E-02        0.399103E-02        0.399103E-02
   112         0.428241E-02        0.428241E-02        0.428241E-02
   113         0.443485E-02        0.443485E-02        0.443485E-02
   114         0.444958E-02        0.444958E-02        0.444958E-02
   115         0.433185E-02        0.433185E-02        0.433185E-02
   116         0.409057E-02        0.409057E-02        0.409057E-02
   117         0.373785E-02        0.373785E-02        0.373785E-02
   118         0.328855E-02        0.328855E-02        0.328855E-02
   119         0.275970E-02        0.275970E-02        0.275970E-02
   120         0.216993E-02        0.216993E-02        0.216993E-02
   121         0.153885E-02        0.153885E-02        0.153885E-02
   122         0.886486E-03        0.886486E-03        0.886486E-03
   123         0.232650E-03        0.232650E-03        0.232650E-03
   124        -0.403568E-03       -0.403568E-03       -0.403568E-03
   125        -0.100433E-02       -0.100433E-02       -0.100433E-02
   126        -0.155351E-02       -0.155351E-02       -0.155351E-02
   127        -0.203705E-02       -0.203705E-02       -0.203705E-02
   128        -0.244330E-02       -0.244330E-02       -0.244330E-02
   129        -0.276325E-02       -0.276325E-02       -0.276325E-02
   130        -0.299067E-02       -0.299067E-02       -0.299067E-02
   131        -0.312219E-02       -0.312219E-02       -0.312219E-02
   132        -0.315729E-02       -0.315729E-02       -0.315729E-02
   133        -0.309821E-02       -0.309821E-02       -0.309821E-02
   134        -0.294979E-02       -0.294979E-02       -0.294979E-02
   135        -0.271925E-02       -0.271925E-02       -0.271925E-02
   136        -0.241590E-02       -0.241590E-02       -0.241590E-02
   137        -0.205081E-02       -0.205081E-02       -0.205081E-02
   138        -0.163645E-02       -0.163645E-02       -0.163645E-02
   139        -0.118631E-02       -0.118631E-02       -0.118631E-02
   140        -0.714448E-03       -0.714448E-03       -0.714448E-03
   141        -0.235125E-03       -0.235125E-03       -0.235125E-03
   142         0.237620E-03        0.237620E-03        0.237620E-03
   143         0.690350E-03        0.690350E-03        0.690350E-03
   144         0.111059E-02        0.111059E-02        0.111059E-02
   145         0.148713E-02        0.148713E-02        0.148713E-02
   146         0.181034E-02        0.181034E-02        0.181034E-02
   147         0.207235E-02        0.207235E-02        0.207235E-02
   148         0.226725E-02        0.226725E-02        0.226725E-02
   149         0.239119E-02        0.239119E-02        0.239119E-02
   150         0.244243E-02        0.244243E-02        0.244243E-02
   151         0.242134E-02        0.242134E-02        0.242134E-02
   152         0.233034E-02        0.233034E-02        0.233034E-02
   153         0.217377E-02        0.217377E-02        0.217377E-02
   154         0.195772E-02        0.195772E-02        0.195772E-02
   155         0.168982E-02        0.168982E-02        0.168982E-02
   156         0.137901E-02        0.137901E-02        0.137901E-02
   157         0.103521E-02        0.103521E-02        0.103521E-02
   158         0.669070E-03        0.669070E-03        0.669070E-03
   159         0.291623E-03        0.291623E-03        0.291623E-03
   160        -0.860192E-04       -0.860192E-04       -0.860192E-04
   161        -0.452986E-03       -0.452986E-03       -0.452986E-03
   162        -0.798947E-03       -0.798947E-03       -0.798947E-03
   163        -0.111439E-02       -0.111439E-02       -0.111439E-02
   164        -0.139087E-02       -0.139087E-02       -0.139087E-02
   165        -0.162122E-02       -0.162122E-02       -0.162122E-02
   166        -0.179975E-02       -0.179975E-02       -0.179975E-02
   167        -0.192236E-02       -0.192236E-02       -0.192236E-02
   168        -0.198661E-02       -0.198661E-02       -0.198661E-02
   169        -0.199179E-02       -0.199179E-02       -0.199179E-02
   170        -0.193887E-02       -0.193887E-02       -0.193887E-02
   171        -0.183050E-02       -0.183050E-02       -0.183050E-02
   172        -0.167082E-02       -0.167082E-02       -0.167082E-02
   173        -0.146540E-02       -0.146540E-02       -0.146540E-02
   174        -0.122100E-02       -0.122100E-02       -0.122100E-02
   175        -0.945366E-03       -0.945366E-03       -0.945366E-03
   176        -0.647028E-03       -0.647028E-03       -0.647028E-03
   177        -0.335004E-03       -0.335004E-03       -0.335004E-03
   178        -0.185530E-04       -0.185530E-04       -0.185530E-04
   179         0.293094E-03        0.293094E-03        0.293094E-03
   180         0.590995E-03        0.590995E-03        0.590995E-03
   181         0.866753E-03        0.866753E-03        0.866753E-03
   182         0.111274E-02        0.111274E-02        0.111274E-02
   183         0.132230E-02        0.132230E-02        0.132230E-02
   184         0.148995E-02        0.148995E-02        0.148995E-02
   185         0.161146E-02        0.161146E-02        0.161146E-02
   186         0.168404E-02        0.168404E-02        0.168404E-02
   187         0.170632E-02        0.170632E-02        0.170632E-02
   188         0.167841E-02        0.167841E-02        0.167841E-02
   189         0.160187E-02        0.160187E-02        0.160187E-02
   190         0.147964E-02        0.147964E-02        0.147964E-02
   191         0.131594E-02        0.131594E-02        0.131594E-02
   192         0.111611E-02        0.111611E-02        0.111611E-02
   193         0.886484E-03        0.886484E-03        0.886484E-03
   194         0.634165E-03        0.634165E-03        0.634165E-03
   195         0.366811E-03        0.366811E-03        0.366811E-03
   196         0.924131E-04        0.924131E-04        0.924131E-04
   197        -0.180937E-03       -0.180937E-03       -0.180937E-03
   198        -0.445286E-03       -0.445286E-03       -0.445286E-03
   199        -0.693044E-03       -0.693044E-03       -0.693044E-03
   200        -0.917202E-03       -0.917202E-03       -0.917202E-03
