    0.062    0.160836E+02
    0.124    0.772210E+01
    0.186    0.493843E+01
    0.248    0.355019E+01
    0.310    0.272071E+01
    0.372    0.217096E+01
    0.434    0.178125E+01
    0.496    0.149165E+01
    0.558    0.126880E+01
    0.620    0.109263E+01
    0.682    0.950317E+00
    0.744    0.833297E+00
    0.806    0.735611E+00
    0.868    0.652988E+00
    0.930    0.582287E+00
    0.992    0.521151E+00
    1.054    0.467776E+00
    1.116    0.420766E+00
    1.178    0.379027E+00
    1.240    0.341696E+00
    1.302    0.308087E+00
    1.364    0.277656E+00
    1.426    0.249974E+00
    1.488    0.224699E+00
    1.550    0.201569E+00
    1.612    0.180381E+00
    1.674    0.160985E+00
    1.736    0.143272E+00
    1.798    0.127141E+00
    1.860    0.112494E+00
    1.922    0.992335E-01
    1.984    0.872656E-01
    2.046    0.764975E-01
    2.108    0.668402E-01
    2.170    0.582078E-01
    2.232    0.505181E-01
    2.294    0.436927E-01
    2.356    0.376571E-01
    2.418    0.323405E-01
    2.480    0.276765E-01
    2.542    0.236024E-01
    2.604    0.200596E-01
    2.666    0.169932E-01
    2.728    0.143523E-01
    2.790    0.120896E-01
    2.852    0.101617E-01
    2.914    0.852825E-02
    2.976    0.715264E-02
    3.038    0.600134E-02
    3.100    0.504391E-02
    3.162    0.425289E-02
    3.224    0.360356E-02
    3.286    0.307387E-02
    3.348    0.264423E-02
    3.410    0.229735E-02
    3.472    0.201811E-02
    3.534    0.179341E-02
    3.596    0.161195E-02
    3.658    0.146416E-02
    3.720    0.134198E-02
    3.782    0.123878E-02
    3.844    0.114913E-02
    3.906    0.106877E-02
    3.968    0.994373E-03
    4.030    0.923492E-03
    4.092    0.854406E-03
    4.154    0.786019E-03
    4.216    0.717746E-03
    4.278    0.649425E-03
    4.340    0.581218E-03
    4.402    0.513534E-03
    4.464    0.446953E-03
    4.526    0.382163E-03
    4.588    0.319899E-03
    4.650    0.260900E-03
    4.712    0.205861E-03
    4.774    0.155406E-03
    4.836    0.110058E-03
    4.898    0.702235E-04
    4.960    0.361774E-04
    5.022    0.805828E-05
    5.084   -0.141324E-04
    5.146   -0.305266E-04
    5.208   -0.413816E-04
    5.270   -0.470680E-04
    5.332   -0.480551E-04
    5.394   -0.448949E-04
    5.456   -0.382029E-04
    5.518   -0.286396E-04
    5.580   -0.168908E-04
    5.642   -0.364885E-05
    5.704    0.104063E-04
    5.766    0.246238E-04
    5.828    0.383975E-04
    5.890    0.511796E-04
    5.952    0.624920E-04
    6.014    0.719350E-04
    6.076    0.791943E-04
    6.138    0.840444E-04
    6.200    0.863504E-04
    6.262    0.860665E-04
    6.324    0.832332E-04
    6.386    0.779713E-04
    6.448    0.704750E-04
    6.510    0.610023E-04
    6.572    0.498655E-04
    6.634    0.374195E-04
    6.696    0.240495E-04
    6.758    0.101597E-04
    6.820   -0.383987E-05
    6.882   -0.175449E-04
    6.944   -0.305682E-04
    7.006   -0.425500E-04
    7.068   -0.531676E-04
    7.130   -0.621432E-04
    7.192   -0.692502E-04
    7.254   -0.743187E-04
    7.316   -0.772384E-04
    7.378   -0.779602E-04
    7.440   -0.764959E-04
    7.502   -0.729172E-04
    7.564   -0.673515E-04
    7.626   -0.599777E-04
    7.688   -0.510205E-04
    7.750   -0.407430E-04
    7.812   -0.294391E-04
    7.874   -0.174251E-04
    7.936   -0.503095E-05
    7.998    0.740886E-05
    8.060    0.195640E-04
    8.122    0.311170E-04
    8.184    0.417711E-04
    8.246    0.512577E-04
    8.308    0.593428E-04
    8.370    0.658323E-04
    8.432    0.705765E-04
    8.494    0.734728E-04
    8.556    0.744679E-04
    8.618    0.735579E-04
    8.680    0.707879E-04
    8.742    0.662499E-04
    8.804    0.600795E-04
    8.866    0.524518E-04
    8.928    0.435765E-04
    8.990    0.336918E-04
    9.052    0.230581E-04
    9.114    0.119508E-04
    9.176    0.653700E-06
    9.238   -0.105488E-04
    9.300   -0.213785E-04
    9.362   -0.315703E-04
    9.424   -0.408787E-04
    9.486   -0.490834E-04
    9.548   -0.559944E-04
    9.610   -0.614565E-04
    9.672   -0.653522E-04
    9.734   -0.676042E-04
    9.796   -0.681769E-04
    9.858   -0.670761E-04
    9.920   -0.643489E-04
    9.982   -0.600813E-04
   10.044   -0.543960E-04
   10.106   -0.474484E-04
   10.168   -0.394229E-04
   10.230   -0.305273E-04
   10.292   -0.209881E-04
   10.354   -0.110440E-04
   10.416   -0.940689E-06
   10.478    0.907581E-05
   10.540    0.187648E-04
   10.602    0.278965E-04
   10.664    0.362580E-04
   10.726    0.436574E-04
   10.788    0.499286E-04
   10.850    0.549348E-04
   10.912    0.585712E-04
   10.974    0.607673E-04
   11.036    0.614880E-04
   11.098    0.607337E-04
   11.160    0.585403E-04
   11.222    0.549772E-04
   11.284    0.501458E-04
   11.346    0.441761E-04
   11.408    0.372235E-04
   11.470    0.294649E-04
   11.532    0.210937E-04
   11.594    0.123156E-04
   11.656    0.334319E-05
   11.718   -0.560921E-05
   11.780   -0.143303E-04
   11.842   -0.226171E-04
   11.904   -0.302794E-04
   11.966   -0.371438E-04
   12.028   -0.430584E-04
   12.090   -0.478951E-04
   12.152   -0.515529E-04
   12.214   -0.539596E-04
   12.276   -0.550734E-04
   12.338   -0.548830E-04
