    0.062    0.233687E+02
    0.124    0.110535E+02
    0.186    0.697074E+01
    0.248    0.495171E+01
    0.310    0.376065E+01
    0.372    0.298398E+01
    0.434    0.244328E+01
    0.496    0.204855E+01
    0.558    0.174936E+01
    0.620    0.151529E+01
    0.682    0.132701E+01
    0.744    0.117177E+01
    0.806    0.104093E+01
    0.868    0.928570E+00
    0.930    0.830548E+00
    0.992    0.743954E+00
    1.054    0.666718E+00
    1.116    0.597342E+00
    1.178    0.534723E+00
    1.240    0.478025E+00
    1.302    0.426596E+00
    1.364    0.379911E+00
    1.426    0.337530E+00
    1.488    0.299081E+00
    1.550    0.264232E+00
    1.612    0.232692E+00
    1.674    0.204192E+00
    1.736    0.178490E+00
    1.798    0.155361E+00
    1.860    0.134597E+00
    1.922    0.116005E+00
    1.984    0.994062E-01
    2.046    0.846340E-01
    2.108    0.715331E-01
    2.170    0.599587E-01
    2.232    0.497758E-01
    2.294    0.408588E-01
    2.356    0.330905E-01
    2.418    0.263618E-01
    2.480    0.205714E-01
    2.542    0.156250E-01
    2.604    0.114351E-01
    2.666    0.792067E-02
    2.728    0.500688E-02
    2.790    0.262453E-02
    2.852    0.709928E-03
    2.914   -0.795421E-03
    2.976   -0.194512E-02
    3.038   -0.278813E-02
    3.100   -0.336900E-02
    3.162   -0.372818E-02
    3.224   -0.390215E-02
    3.286   -0.392374E-02
    3.348   -0.382233E-02
    3.410   -0.362402E-02
    3.472   -0.335190E-02
    3.534   -0.302621E-02
    3.596   -0.266457E-02
    3.658   -0.228214E-02
    3.720   -0.189183E-02
    3.782   -0.150447E-02
    3.844   -0.112899E-02
    3.906   -0.772601E-03
    3.968   -0.440929E-03
    4.030   -0.138200E-03
    4.092    0.132620E-03
    4.154    0.369676E-03
    4.216    0.572091E-03
    4.278    0.739829E-03
    4.340    0.873579E-03
    4.402    0.974629E-03
    4.464    0.104477E-02
    4.526    0.108617E-02
    4.588    0.110132E-02
    4.650    0.109291E-02
    4.712    0.106378E-02
    4.774    0.101683E-02
    4.836    0.954961E-03
    4.898    0.881046E-03
    4.960    0.797846E-03
    5.022    0.707993E-03
    5.084    0.613952E-03
    5.146    0.517995E-03
    5.208    0.422180E-03
    5.270    0.328341E-03
    5.332    0.238074E-03
    5.394    0.152736E-03
    5.456    0.734499E-04
    5.518    0.110187E-05
    5.580   -0.636438E-04
    5.642   -0.120336E-03
    5.704   -0.168721E-03
    5.766   -0.208730E-03
    5.828   -0.240454E-03
    5.890   -0.264135E-03
    5.952   -0.280137E-03
    6.014   -0.288933E-03
    6.076   -0.291081E-03
    6.138   -0.287207E-03
    6.200   -0.277987E-03
    6.262   -0.264127E-03
    6.324   -0.246349E-03
    6.386   -0.225376E-03
    6.448   -0.201916E-03
    6.510   -0.176655E-03
    6.572   -0.150240E-03
    6.634   -0.123278E-03
    6.696   -0.963238E-04
    6.758   -0.698785E-04
    6.820   -0.443831E-04
    6.882   -0.202183E-04
    6.944    0.229699E-05
    7.006    0.229048E-04
    7.068    0.414066E-04
    7.130    0.576606E-04
    7.192    0.715786E-04
    7.254    0.831218E-04
    7.316    0.922962E-04
    7.378    0.991480E-04
    7.440    0.103758E-03
    7.502    0.106238E-03
    7.564    0.106724E-03
    7.626    0.105370E-03
    7.688    0.102348E-03
    7.750    0.978381E-04
    7.812    0.920294E-04
    7.874    0.851117E-04
    7.936    0.772753E-04
    7.998    0.687069E-04
    8.060    0.595874E-04
    8.122    0.500903E-04
    8.184    0.403794E-04
    8.246    0.306084E-04
    8.308    0.209191E-04
    8.370    0.114419E-04
    8.432    0.229445E-05
    8.494   -0.641757E-05
    8.556   -0.146009E-04
    8.618   -0.221745E-04
    8.680   -0.290687E-04
    8.742   -0.352256E-04
    8.804   -0.405981E-04
    8.866   -0.451498E-04
    8.928   -0.488544E-04
    8.990   -0.516958E-04
    9.052   -0.536670E-04
    9.114   -0.547707E-04
    9.176   -0.550185E-04
    9.238   -0.544306E-04
    9.300   -0.530362E-04
    9.362   -0.508725E-04
    9.424   -0.479849E-04
    9.486   -0.444268E-04
    9.548   -0.402589E-04
    9.610   -0.355489E-04
    9.672   -0.303712E-04
    9.734   -0.248058E-04
    9.796   -0.189383E-04
    9.858   -0.128581E-04
    9.920   -0.665827E-05
    9.982   -0.433790E-06
   10.044    0.571924E-05
   10.106    0.117051E-04
   10.168    0.174297E-04
   10.230    0.228023E-04
   10.292    0.277367E-04
   10.354    0.321528E-04
   10.416    0.359781E-04
   10.478    0.391491E-04
   10.540    0.416122E-04
   10.602    0.433257E-04
   10.664    0.442598E-04
   10.726    0.443979E-04
   10.788    0.437374E-04
   10.850    0.422893E-04
   10.912    0.400791E-04
   10.974    0.371460E-04
   11.036    0.335427E-04
   11.098    0.293346E-04
   11.160    0.245987E-04
   11.222    0.194223E-04
   11.284    0.139018E-04
   11.346    0.814057E-05
   11.408    0.224730E-05
   11.470   -0.366614E-05
   11.532   -0.948687E-05
   11.594   -0.151031E-04
   11.656   -0.204065E-04
   11.718   -0.252943E-04
   11.780   -0.296712E-04
   11.842   -0.334518E-04
   11.904   -0.365621E-04
   11.966   -0.389408E-04
   12.028   -0.405414E-04
   12.090   -0.413325E-04
   12.152   -0.412989E-04
   12.214   -0.404420E-04
   12.276   -0.387798E-04
   12.338   -0.363466E-04
