   0.000000    0.000000000000E+00    0.000000    0.107131095956E-01   -0.116359047166E+03    0.100000000000E+31
   0.062000    0.000000000000E+00    0.197933    0.108173003207E-01   -0.253494325949E+02    0.414104026397E+04
   0.124000    0.000000000000E+00    0.395866    0.114596775005E-01   -0.252924295136E+02    0.201559145230E+04
   0.186000    0.000000000000E+00    0.593799    0.129024209949E-01   -0.252467516241E+02    0.130701348781E+04
   0.248000    0.000000000000E+00    0.791732    0.152876852722E-01   -0.251828916878E+02    0.952895874710E+03
   0.310000    0.000000000000E+00    0.989665    0.192278723510E-01   -0.250840421935E+02    0.740729918575E+03
   0.372000    0.000000000000E+00    1.187598    0.257766347490E-01   -0.249165575888E+02    0.599643587326E+03
   0.434000    0.000000000000E+00    1.385531    0.373806139130E-01   -0.246192151404E+02    0.499243300701E+03
   0.496000    0.000000000000E+00    1.583464    0.603929735327E-01   -0.240288734529E+02    0.424314421344E+03
   0.558000    0.000000000000E+00    1.781397    0.112842177348E+00   -0.226870870428E+02    0.366388630774E+03
   0.620000    0.000000000000E+00    1.979330    0.278604495694E+00   -0.184486551063E+02    0.320371316273E+03
   0.682000    0.000000000000E+00    2.177263    0.133593725245E+01    0.859234635695E+01    0.283011838319E+03
   0.744000    0.000000000000E+00    2.375196    0.381729583564E+01    0.720800296951E+02    0.252133754364E+03
   0.806000    0.000000000000E+00    2.573129    0.140558347595E+01    0.103745231629E+02    0.226223471444E+03
   0.868000    0.000000000000E+00    2.771062    0.839180886019E+00   -0.411318752661E+01    0.204194021542E+03
   0.930000    0.000000000000E+00    2.968995    0.614320044099E+00   -0.986406499259E+01    0.185245399971E+03
   0.992000    0.000000000000E+00    3.166928    0.558542799108E+00   -0.112904695171E+02    0.168774003615E+03
   1.054000    0.000000000000E+00    3.364861    0.589478401685E+00   -0.104993289485E+02    0.154315893509E+03
   1.116000    0.000000000000E+00    3.562794    0.668294227183E+00   -0.848341207966E+01    0.141510242927E+03
   1.178000    0.000000000000E+00    3.760727    0.837850249830E+00   -0.414692896976E+01    0.130070423234E+03
   1.240000    0.000000000000E+00    3.958660    0.105420387300E+01    0.138620228718E+01    0.119769274163E+03
   1.302000    0.000000000000E+00    4.156593    0.126859403438E+01    0.686903473959E+01    0.110422737442E+03
   1.364000    0.000000000000E+00    4.354526    0.136781577609E+01    0.940681438936E+01    0.101881673753E+03
   1.426000    0.000000000000E+00    4.552459    0.125026104853E+01    0.640090378705E+01    0.940264074843E+02
   1.488000    0.000000000000E+00    4.750392    0.103470756363E+01    0.887646275401E+00    0.867585437397E+02
   1.550000    0.000000000000E+00    4.948325    0.901897625710E+00   -0.250880569750E+01    0.799976953559E+02
   1.612000    0.000000000000E+00    5.146258    0.859115527833E+00   -0.360307154788E+01    0.736809377194E+02
   1.674000    0.142108547152E-13    5.344191    0.854776888445E+00   -0.371416218218E+01    0.677569171853E+02
   1.736000    0.447641923529E-12    5.542124    0.879689305062E+00   -0.307708260451E+01    0.621849786196E+02
   1.798000    0.111626263788E-10    5.740057    0.938037453730E+00   -0.158475504365E+01    0.569344020801E+02
   1.860000    0.214892992290E-09    5.937990    0.101604727874E+01    0.410420770108E+00    0.519824393038E+02
   1.922000    0.328142846229E-08    6.135923    0.107729278122E+01    0.197684005735E+01    0.473131139876E+02
   1.984000    0.402594757531E-07    6.333856    0.110679152215E+01    0.273134714985E+01    0.429166221865E+02
   2.046000    0.400363962427E-06    6.531789    0.107697862226E+01    0.196884825916E+01    0.387872597073E+02
   2.108000    0.325321595795E-05    6.729722    0.102841995086E+01    0.726872919637E+00    0.349197673616E+02
   2.170000    0.217904248139E-04    6.927655    0.988111986662E+00   -0.304038122785E+00    0.313078038045E+02
   2.232000    0.121437918384E-03    7.125588    0.963140874672E+00   -0.942661655786E+00    0.279442185660E+02
   2.294000    0.568581566871E-03    7.323521    0.956734398104E+00   -0.110649841365E+01    0.248211611974E+02
   2.356000    0.225818463288E-02    7.521454    0.958016899678E+00   -0.107370615660E+01    0.219305719555E+02
   2.418000    0.768367105850E-02    7.719387    0.971395084424E+00   -0.731569362881E+00    0.192637990641E+02
   2.480000    0.226148031272E-01    7.917320    0.995759260965E+00   -0.108457191547E+00    0.168122517165E+02
   2.542000    0.581375558582E-01    8.115253    0.101565333222E+01    0.400341792612E+00    0.145669607575E+02
   2.604000    0.131759280228E+00    8.313186    0.102953247087E+01    0.755311535007E+00    0.125191741198E+02
   2.666000    0.265659708082E+00    8.511119    0.102648781469E+01    0.677442645654E+00    0.106600221703E+02
   2.728000    0.480722836758E+00    8.709052    0.101380383493E+01    0.353040741733E+00    0.898072472918E+01
   2.790000    0.787164853901E+00    8.906985    0.100305980487E+01    0.782555044032E-01    0.747274333064E+01
   2.852000    0.117571358891E+01    9.104918    0.993425064223E+00   -0.168157188529E+00    0.612750521884E+01
   2.914000    0.161372646208E+01    9.302851    0.989876039283E+00   -0.258924838837E+00    0.493667208106E+01
   2.976000    0.204858097266E+01    9.500784    0.988256087864E+00   -0.300355443226E+00    0.389257697800E+01
   3.038000    0.242494792145E+01    9.698718    0.988403484112E+00   -0.296585550615E+00    0.298558031258E+01
   3.100000    0.269583266138E+01    9.896651    0.994702986894E+00   -0.135473223996E+00    0.220672805664E+01
   3.162000    0.283438095493E+01   10.094584    0.100024328426E+01    0.622251907859E-02    0.154701126609E+01
   3.224000    0.283872200508E+01   10.292517    0.100614381567E+01    0.157132245214E+00    0.997002024818E+00
   3.286000    0.272647813147E+01   10.490450    0.100831348788E+01    0.212623424010E+00    0.547573013627E+00
   3.348000    0.252837998692E+01   10.688383    0.100527639290E+01    0.134947394074E+00    0.189362229054E+00
   3.410000    0.227816851869E+01   10.886316    0.100305637970E+01    0.781684728995E-01   -0.866713984619E-01
   3.472000    0.200707690211E+01   11.084249    0.999770944456E+00   -0.585808066447E-02   -0.289688241006E+00
   3.534000    0.173912606025E+01   11.282182    0.998253173857E+00   -0.446758472124E-01   -0.428577512292E+00
   3.596000    0.149072611229E+01   11.480115    0.998088315877E+00   -0.488926585755E-01   -0.512257145117E+00
   3.658000    0.127098072281E+01   11.678048    0.996498191618E+00   -0.895612402481E-01   -0.549443715280E+00
   3.720000    0.108353405949E+01   11.875981    0.997606273421E+00   -0.612222097574E-01   -0.548741447741E+00
   3.782000    0.928268060763E+00   12.073914    0.998534218901E+00   -0.374899147018E-01   -0.518522406133E+00
   3.844000    0.802775143514E+00   12.271847    0.100006497298E+01    0.165989255523E-02   -0.466704295541E+00
   3.906000    0.703691291635E+00   12.469780    0.100217261420E+01    0.555641499806E-01   -0.400746893291E+00
   3.968000    0.627203857230E+00   12.667713    0.100155359971E+01    0.397341469216E-01   -0.327092991228E+00
   4.030000    0.569807387403E+00   12.865646    0.100140339013E+01    0.358928947056E-01   -0.251335405440E+00
   4.092000    0.528213694596E+00   13.063579    0.100053860438E+01    0.137758677332E-01   -0.177560888963E+00
   4.154000    0.499776791315E+00   13.261512    0.999558409485E+00   -0.112929411197E-01   -0.108868742543E+00
   4.216000    0.482156496242E+00   13.459445    0.100016857887E+01    0.431256551956E-02   -0.468519749687E-01
   4.278000    0.473619874705E+00   13.657378    0.999333754943E+00   -0.170384514427E-01    0.752931796684E-02
   4.340000    0.472646542178E+00   13.855311    0.999398535640E+00   -0.153817663440E-01    0.543545175084E-01
   4.402000    0.478193886926E+00   14.053244    0.999495231705E+00   -0.129089580842E-01    0.937962390140E-01
   4.464000    0.489321861938E+00   14.251177    0.999205108795E+00   -0.203291066256E-01    0.126566160988E+00
   4.526000    0.505441766400E+00   14.449110    0.100036722741E+01    0.939228969410E-02    0.153134808628E+00
   4.588000    0.525984115801E+00   14.647043    0.100031692192E+01    0.810547628172E-02    0.174235363714E+00
   4.650000    0.550629617835E+00   14.844976    0.100040204566E+01    0.102824129544E-01    0.190284312053E+00
   4.712000    0.579021962006E+00   15.042909    0.100051410091E+01    0.131483259589E-01    0.201868423036E+00
   4.774000    0.610977767394E+00   15.240842    0.999684417392E+00   -0.807130471620E-02    0.209311836243E+00
   4.836000    0.646241460881E+00   15.438775    0.100017553973E+01    0.448933299484E-02    0.213085764391E+00
   4.898000    0.684667025013E+00   15.636708    0.999979643250E+00   -0.520779565738E-03    0.213482874460E+00
   4.960000    0.726018720714E+00   15.834641    0.999863558658E+00   -0.348949519690E-02    0.210922553593E+00
   5.022000    0.770116140673E+00   16.032574    0.100016965937E+01    0.433921505372E-02    0.205717450086E+00
   5.084000    0.816684046701E+00   16.230507    0.999531450751E+00   -0.119832524401E-01    0.198276096101E+00
   5.146000    0.865453505121E+00   16.428440    0.999943300136E+00   -0.144998496871E-02    0.188951396400E+00
   5.208000    0.916067438918E+00   16.626373    0.100004673491E+01    0.119538217998E-02    0.178147487265E+00
   5.270000    0.968117568401E+00   16.824306    0.999937317282E+00   -0.160299012464E-02    0.166253583670E+00
   5.332000    0.102111037969E+01   17.022239    0.100040708156E+01    0.104114776881E-01    0.153659034164E+00
   5.394000    0.107441152751E+01   17.220172    0.999848026720E+00   -0.388667563194E-02    0.140773926924E+00
   5.456000    0.112728687392E+01   17.418105    0.999987780759E+00   -0.312358402879E-03    0.127945851326E+00
   5.518000    0.117870199708E+01   17.616038    0.100007799732E+01    0.199486200665E-02    0.115593711381E+00
   5.580000    0.122750659522E+01   17.813971    0.999823520576E+00   -0.451360879430E-02    0.103990711680E+00
   5.642000    0.127203723452E+01   18.011904    0.100027956346E+01    0.714973624033E-02    0.935632379814E-01
   5.704000    0.131061915089E+01   18.209837    0.999890165311E+00   -0.280935741796E-02    0.844714099827E-01
   5.766000    0.134122795507E+01   18.407770    0.999884350698E+00   -0.295813767466E-02    0.769360179561E-01
   5.828000    0.136815524846E+01   18.605703    0.100007289827E+01    0.186401477215E-02    0.664451482643E-01
   5.890000    0.139312647997E+01   18.803636    0.999775274150E+00   -0.574783871668E-02    0.506347479380E-01
   5.952000    0.141194395470E+01   19.001569    0.100022681349E+01    0.580088134092E-02    0.315321271491E-01
   6.014000    0.142110436024E+01   19.199502    0.100001900163E+01    0.486079811453E-03    0.107851516403E-01
   6.076000    0.141725178797E+01   19.397435    0.999912514714E+00   -0.223731222424E-02   -0.966875389793E-02
   6.138000    0.139870632374E+01   19.595368    0.100012851244E+01    0.328696928742E-02   -0.284204692052E-01
   6.200000    0.136518858869E+01   19.793301    0.999789727393E+00   -0.537760020929E-02   -0.442386462522E-01
   6.262000    0.131824600565E+01   19.991234    0.100013043199E+01    0.333608366882E-02   -0.564023692188E-01
   6.324000    0.126065369420E+01   20.189167    0.100007224643E+01    0.184793540061E-02   -0.644940445846E-01
   6.386000    0.119606697433E+01   20.387100    0.999886244780E+00   -0.290918484862E-02   -0.685028168207E-01
   6.448000    0.112832682763E+01   20.585033    0.100013729133E+01    0.351148422795E-02   -0.686950847885E-01
