    0.062    0.182256E+02
    0.124    0.863304E+01
    0.186    0.544720E+01
    0.248    0.386603E+01
    0.310    0.292808E+01
    0.372    0.231203E+01
    0.434    0.187957E+01
    0.496    0.156114E+01
    0.558    0.131787E+01
    0.620    0.112636E+01
    0.682    0.971755E+00
    0.744    0.844208E+00
    0.806    0.737026E+00
    0.868    0.645547E+00
    0.930    0.566471E+00
    0.992    0.497422E+00
    1.054    0.436665E+00
    1.116    0.382906E+00
    1.178    0.335158E+00
    1.240    0.292653E+00
    1.302    0.254772E+00
    1.364    0.221007E+00
    1.426    0.190929E+00
    1.488    0.164170E+00
    1.550    0.140404E+00
    1.612    0.119345E+00
    1.674    0.100734E+00
    1.736    0.843369E-01
    1.798    0.699409E-01
    1.860    0.573523E-01
    1.922    0.463934E-01
    1.984    0.369017E-01
    2.046    0.287281E-01
    2.108    0.217359E-01
    2.170    0.157996E-01
    2.232    0.108040E-01
    2.294    0.664377E-02
    2.356    0.322217E-02
    2.418    0.450903E-03
    2.480   -0.175073E-02
    2.542   -0.345626E-02
    2.604   -0.473257E-02
    2.666   -0.564037E-02
    2.728   -0.623453E-02
    2.790   -0.656458E-02
    2.852   -0.667499E-02
    2.914   -0.660556E-02
    2.976   -0.639175E-02
    3.038   -0.606495E-02
    3.100   -0.565282E-02
    3.162   -0.517954E-02
    3.224   -0.466608E-02
    3.286   -0.413045E-02
    3.348   -0.358796E-02
    3.410   -0.305142E-02
    3.472   -0.253137E-02
    3.534   -0.203632E-02
    3.596   -0.157288E-02
    3.658   -0.114604E-02
    3.720   -0.759272E-03
    3.782   -0.414734E-03
    3.844   -0.113443E-03
    3.906    0.144587E-03
    3.968    0.360194E-03
    4.030    0.534932E-03
    4.092    0.670946E-03
    4.154    0.770848E-03
    4.216    0.837613E-03
    4.278    0.874475E-03
    4.340    0.884835E-03
    4.402    0.872178E-03
    4.464    0.839999E-03
    4.526    0.791738E-03
    4.588    0.730722E-03
    4.650    0.660114E-03
    4.712    0.582877E-03
    4.774    0.501736E-03
    4.836    0.419157E-03
    4.898    0.337328E-03
    4.960    0.258145E-03
    5.022    0.183210E-03
    5.084    0.113831E-03
    5.146    0.510274E-04
    5.208   -0.445774E-05
    5.270   -0.521446E-04
    5.332   -0.917969E-04
    5.394   -0.123400E-03
    5.456   -0.147140E-03
    5.518   -0.163374E-03
    5.580   -0.172606E-03
    5.642   -0.175462E-03
    5.704   -0.172658E-03
    5.766   -0.164979E-03
    5.828   -0.153247E-03
    5.890   -0.138304E-03
    5.952   -0.120986E-03
    6.014   -0.102101E-03
    6.076   -0.824151E-04
    6.138   -0.626354E-04
    6.200   -0.433967E-04
    6.262   -0.252526E-04
    6.324   -0.866793E-05
    6.386    0.598535E-05
    6.448    0.184301E-04
    6.510    0.284832E-04
    6.572    0.360526E-04
    6.634    0.411322E-04
    6.696    0.437948E-04
    6.758    0.441838E-04
    6.820    0.425038E-04
    6.882    0.390093E-04
    6.944    0.339941E-04
    7.006    0.277798E-04
    7.068    0.207039E-04
    7.130    0.131089E-04
    7.192    0.533164E-05
    7.254   -0.230649E-05
    7.316   -0.950856E-05
    7.378   -0.160096E-04
    7.440   -0.215831E-04
    7.502   -0.260456E-04
    7.564   -0.292606E-04
    7.626   -0.311403E-04
    7.688   -0.316459E-04
    7.750   -0.307870E-04
    7.812   -0.286192E-04
    7.874   -0.252405E-04
    7.936   -0.207868E-04
    7.998   -0.154266E-04
    8.060   -0.935451E-05
    8.122   -0.278464E-05
    8.184    0.405646E-05
    8.246    0.109370E-04
    8.308    0.176273E-04
    8.370    0.239062E-04
    8.432    0.295681E-04
    8.494    0.344282E-04
    8.556    0.383283E-04
    8.618    0.411402E-04
    8.680    0.427698E-04
    8.742    0.431588E-04
    8.804    0.422862E-04
    8.866    0.401684E-04
    8.928    0.368580E-04
    8.990    0.324426E-04
    9.052    0.270412E-04
    9.114    0.208010E-04
    9.176    0.138930E-04
    9.238    0.650674E-05
    9.300   -0.115481E-05
    9.362   -0.888114E-05
    9.424   -0.164600E-04
    9.486   -0.236833E-04
    9.548   -0.303526E-04
    9.610   -0.362847E-04
    9.672   -0.413164E-04
    9.734   -0.453088E-04
    9.796   -0.481509E-04
    9.858   -0.497625E-04
    9.920   -0.500962E-04
    9.982   -0.491386E-04
   10.044   -0.469102E-04
   10.106   -0.434652E-04
   10.168   -0.388894E-04
   10.230   -0.332984E-04
   10.292   -0.268341E-04
   10.354   -0.196609E-04
   10.416   -0.119615E-04
   10.478   -0.393202E-05
   10.540    0.422299E-05
   10.602    0.122961E-04
   10.664    0.200822E-04
   10.726    0.273837E-04
   10.788    0.340157E-04
   10.850    0.398106E-04
   10.912    0.446223E-04
   10.974    0.483298E-04
   11.036    0.508404E-04
   11.098    0.520916E-04
   11.160    0.520530E-04
   11.222    0.507264E-04
   11.284    0.481462E-04
   11.346    0.443779E-04
   11.408    0.395169E-04
   11.470    0.336854E-04
   11.532    0.270297E-04
   11.594    0.197160E-04
   11.656    0.119266E-04
   11.718    0.385510E-05
   11.780   -0.429868E-05
   11.842   -0.123334E-04
   11.904   -0.200512E-04
   11.966   -0.272631E-04
   12.028   -0.337929E-04
   12.090   -0.394821E-04
   12.152   -0.441935E-04
   12.214   -0.478146E-04
   12.276   -0.502601E-04
   12.338   -0.514740E-04
